# LAMMPS data file written by OVITO
4394 atoms
2 atom types
-19.6399994 22.9133302 xlo xhi
-19.6399994 22.9133302 ylo yhi
-19.6399994 22.9133302 zlo zhi

Atoms # atomic

1 1 -18.0033321 -18.0033321 -18.0033321
2 2 -19.6399994 -19.6399994 -19.6399994
3 1 -18.0033321 -18.0033321 -14.7299986
4 2 -19.6399994 -19.6399994 -16.3666649
5 1 -18.0033321 -18.0033321 -11.456666
6 2 -19.6399994 -19.6399994 -13.0933323
7 1 -18.0033321 -18.0033321 -8.1833334
8 2 -19.6399994 -19.6399994 -9.8199997
9 1 -18.0033321 -18.0033321 -4.9099998
10 2 -19.6399994 -19.6399994 -6.5466662
11 1 -18.0033321 -18.0033321 -1.6366666
12 2 -19.6399994 -19.6399994 -3.2733331
13 1 -18.0033321 -18.0033321 1.6366666
14 2 -19.6399994 -19.6399994 0.0
15 1 -18.0033321 -18.0033321 4.9099998
16 2 -19.6399994 -19.6399994 3.2733331
17 1 -18.0033321 -18.0033321 8.1833324
18 2 -19.6399994 -19.6399994 6.5466662
19 1 -18.0033321 -18.0033321 11.456666
20 2 -19.6399994 -19.6399994 9.8199997
21 1 -18.0033321 -18.0033321 14.7299986
22 2 -19.6399994 -19.6399994 13.0933323
23 1 -18.0033321 -18.0033321 18.0033321
24 2 -19.6399994 -19.6399994 16.3666649
25 1 -18.0033321 -18.0033321 21.2766667
26 2 -19.6399994 -19.6399994 19.6399994
27 1 -18.0033321 -14.7299986 -18.0033321
28 2 -19.6399994 -16.3666649 -19.6399994
29 1 -18.0033321 -14.7299986 -14.7299986
30 2 -19.6399994 -16.3666649 -16.3666649
31 1 -18.0033321 -14.7299986 -11.456666
32 2 -19.6399994 -16.3666649 -13.0933323
33 1 -18.0033321 -14.7299986 -8.1833334
34 2 -19.6399994 -16.3666649 -9.8199997
35 1 -18.0033321 -14.7299986 -4.9099998
36 2 -19.6399994 -16.3666649 -6.5466662
37 1 -18.0033321 -14.7299986 -1.6366666
38 2 -19.6399994 -16.3666649 -3.2733331
39 1 -18.0033321 -14.7299986 1.6366666
40 2 -19.6399994 -16.3666649 0.0
41 1 -18.0033321 -14.7299986 4.9099998
42 2 -19.6399994 -16.3666649 3.2733331
43 1 -18.0033321 -14.7299986 8.1833324
44 2 -19.6399994 -16.3666649 6.5466662
45 1 -18.0033321 -14.7299986 11.456666
46 2 -19.6399994 -16.3666649 9.8199997
47 1 -18.0033321 -14.7299986 14.7299986
48 2 -19.6399994 -16.3666649 13.0933323
49 1 -18.0033321 -14.7299986 18.0033321
50 2 -19.6399994 -16.3666649 16.3666649
51 1 -18.0033321 -14.7299986 21.2766667
52 2 -19.6399994 -16.3666649 19.6399994
53 1 -18.0033321 -11.456666 -18.0033321
54 2 -19.6399994 -13.0933323 -19.6399994
55 1 -18.0033321 -11.456666 -14.7299986
56 2 -19.6399994 -13.0933323 -16.3666649
57 1 -18.0033321 -11.456666 -11.456666
58 2 -19.6399994 -13.0933323 -13.0933323
59 1 -18.0033321 -11.456666 -8.1833334
60 2 -19.6399994 -13.0933323 -9.8199997
61 1 -18.0033321 -11.456666 -4.9099998
62 2 -19.6399994 -13.0933323 -6.5466662
63 1 -18.0033321 -11.456666 -1.6366666
64 2 -19.6399994 -13.0933323 -3.2733331
65 1 -18.0033321 -11.456666 1.6366666
66 2 -19.6399994 -13.0933323 0.0
67 1 -18.0033321 -11.456666 4.9099998
68 2 -19.6399994 -13.0933323 3.2733331
69 1 -18.0033321 -11.456666 8.1833324
70 2 -19.6399994 -13.0933323 6.5466662
71 1 -18.0033321 -11.456666 11.456666
72 2 -19.6399994 -13.0933323 9.8199997
73 1 -18.0033321 -11.456666 14.7299986
74 2 -19.6399994 -13.0933323 13.0933323
75 1 -18.0033321 -11.456666 18.0033321
76 2 -19.6399994 -13.0933323 16.3666649
77 1 -18.0033321 -11.456666 21.2766667
78 2 -19.6399994 -13.0933323 19.6399994
79 1 -18.0033321 -8.1833334 -18.0033321
80 2 -19.6399994 -9.8199997 -19.6399994
81 1 -18.0033321 -8.1833334 -14.7299986
82 2 -19.6399994 -9.8199997 -16.3666649
83 1 -18.0033321 -8.1833334 -11.456666
84 2 -19.6399994 -9.8199997 -13.0933323
85 1 -18.0033321 -8.1833334 -8.1833334
86 2 -19.6399994 -9.8199997 -9.8199997
87 1 -18.0033321 -8.1833334 -4.9099998
88 2 -19.6399994 -9.8199997 -6.5466662
89 1 -18.0033321 -8.1833334 -1.6366666
90 2 -19.6399994 -9.8199997 -3.2733331
91 1 -18.0033321 -8.1833334 1.6366666
92 2 -19.6399994 -9.8199997 0.0
93 1 -18.0033321 -8.1833334 4.9099998
94 2 -19.6399994 -9.8199997 3.2733331
95 1 -18.0033321 -8.1833334 8.1833324
96 2 -19.6399994 -9.8199997 6.5466662
97 1 -18.0033321 -8.1833334 11.456666
98 2 -19.6399994 -9.8199997 9.8199997
99 1 -18.0033321 -8.1833334 14.7299986
100 2 -19.6399994 -9.8199997 13.0933323
101 1 -18.0033321 -8.1833334 18.0033321
102 2 -19.6399994 -9.8199997 16.3666649
103 1 -18.0033321 -8.1833334 21.2766667
104 2 -19.6399994 -9.8199997 19.6399994
105 1 -18.0033321 -4.9099998 -18.0033321
106 2 -19.6399994 -6.5466662 -19.6399994
107 1 -18.0033321 -4.9099998 -14.7299986
108 2 -19.6399994 -6.5466662 -16.3666649
109 1 -18.0033321 -4.9099998 -11.456666
110 2 -19.6399994 -6.5466662 -13.0933323
111 1 -18.0033321 -4.9099998 -8.1833334
112 2 -19.6399994 -6.5466662 -9.8199997
113 1 -18.0033321 -4.9099998 -4.9099998
114 2 -19.6399994 -6.5466662 -6.5466662
115 1 -18.0033321 -4.9099998 -1.6366666
116 2 -19.6399994 -6.5466662 -3.2733331
117 1 -18.0033321 -4.9099998 1.6366666
118 2 -19.6399994 -6.5466662 0.0
119 1 -18.0033321 -4.9099998 4.9099998
120 2 -19.6399994 -6.5466662 3.2733331
121 1 -18.0033321 -4.9099998 8.1833324
122 2 -19.6399994 -6.5466662 6.5466662
123 1 -18.0033321 -4.9099998 11.456666
124 2 -19.6399994 -6.5466662 9.8199997
125 1 -18.0033321 -4.9099998 14.7299986
126 2 -19.6399994 -6.5466662 13.0933323
127 1 -18.0033321 -4.9099998 18.0033321
128 2 -19.6399994 -6.5466662 16.3666649
129 1 -18.0033321 -4.9099998 21.2766667
130 2 -19.6399994 -6.5466662 19.6399994
131 1 -18.0033321 -1.6366666 -18.0033321
132 2 -19.6399994 -3.2733331 -19.6399994
133 1 -18.0033321 -1.6366666 -14.7299986
134 2 -19.6399994 -3.2733331 -16.3666649
135 1 -18.0033321 -1.6366666 -11.456666
136 2 -19.6399994 -3.2733331 -13.0933323
137 1 -18.0033321 -1.6366666 -8.1833334
138 2 -19.6399994 -3.2733331 -9.8199997
139 1 -18.0033321 -1.6366666 -4.9099998
140 2 -19.6399994 -3.2733331 -6.5466662
141 1 -18.0033321 -1.6366666 -1.6366666
142 2 -19.6399994 -3.2733331 -3.2733331
143 1 -18.0033321 -1.6366666 1.6366666
144 2 -19.6399994 -3.2733331 0.0
145 1 -18.0033321 -1.6366666 4.9099998
146 2 -19.6399994 -3.2733331 3.2733331
147 1 -18.0033321 -1.6366666 8.1833324
148 2 -19.6399994 -3.2733331 6.5466662
149 1 -18.0033321 -1.6366666 11.456666
150 2 -19.6399994 -3.2733331 9.8199997
151 1 -18.0033321 -1.6366666 14.7299986
152 2 -19.6399994 -3.2733331 13.0933323
153 1 -18.0033321 -1.6366666 18.0033321
154 2 -19.6399994 -3.2733331 16.3666649
155 1 -18.0033321 -1.6366666 21.2766667
